cr_id,gender,age,race
1016074,MALE,23.0,BLACK
1016086,MALE,23.0,BLACK
1016088,MALE,,WHITE
1016091,FEMALE,81.0,HISPANIC
1016094,MALE,26.0,HISPANIC
1016094,MALE,26.0,BLACK
1016101,MALE,26.0,BLACK
1016101,FEMALE,25.0,BLACK
1016101,MALE,27.0,BLACK
1016102,MALE,34.0,BLACK
1016119,FEMALE,24.0,BLACK
1016122,MALE,50.0,BLACK
1016123,MALE,68.0,BLACK
1016124,MALE,37.0,WHITE
1016136,MALE,33.0,BLACK
1016141,FEMALE,,WHITE
1016144,FEMALE,,WHITE
1016149,MALE,,
1016152,MALE,,HISPANIC
1016152,MALE,,HISPANIC
1016153,MALE,41.0,WHITE
1016154,MALE,43.0,BLACK
1016155,MALE,38.0,BLACK
1016158,MALE,,BLACK
1016164,FEMALE,19.0,BLACK
1016167,FEMALE,60.0,BLACK
1016167,MALE,56.0,BLACK
1016171,MALE,24.0,WHITE
1016179,MALE,28.0,WHITE
1016181,MALE,38.0,BLACK
1016190,MALE,,BLACK
1016191,MALE,36.0,HISPANIC
1016196,FEMALE,,BLACK
1016203,FEMALE,,BLACK
1016203,MALE,26.0,BLACK
1016208,MALE,26.0,WHITE
1016210,FEMALE,46.0,WHITE
1016222,MALE,24.0,BLACK
1016228,MALE,,BLACK
1016240,FEMALE,50.0,HISPANIC
1016248,FEMALE,,BLACK
1016252,MALE,38.0,WHITE
1016254,MALE,23.0,BLACK
1016271,MALE,24.0,BLACK
1016272,MALE,55.0,BLACK
1016277,MALE,,BLACK
1016282,MALE,28.0,BLACK
1016295,MALE,22.0,BLACK
1016302,MALE,24.0,BLACK
1016302,MALE,24.0,BLACK
1016302,MALE,24.0,BLACK
1016302,MALE,,BLACK
1016302,MALE,23.0,BLACK
1016303,MALE,,BLACK
1016304,MALE,47.0,BLACK
1016305,MALE,33.0,BLACK
1016307,MALE,33.0,BLACK
1016308,MALE,,BLACK
1016317,FEMALE,65.0,HISPANIC
1016317,FEMALE,41.0,HISPANIC
1016317,FEMALE,42.0,HISPANIC
1016317,FEMALE,52.0,HISPANIC
1016317,FEMALE,41.0,HISPANIC
1016327,FEMALE,46.0,BLACK
1016327,MALE,24.0,BLACK
1016345,MALE,42.0,BLACK
1016349,FEMALE,28.0,BLACK
1016357,MALE,58.0,BLACK
1016372,FEMALE,22.0,BLACK
1016373,MALE,,BLACK
1016377,FEMALE,,BLACK
1016379,MALE,27.0,BLACK
1016380,FEMALE,,BLACK
1016380,FEMALE,59.0,BLACK
1016386,MALE,66.0,HISPANIC
1016386,MALE,24.0,HISPANIC
1016408,MALE,29.0,BLACK
1016417,MALE,,WHITE
1016422,MALE,37.0,HISPANIC
1016426,MALE,57.0,BLACK
1016428,MALE,23.0,BLACK
1016428,MALE,23.0,BLACK
1016430,MALE,33.0,BLACK
1016430,MALE,,BLACK
1016430,MALE,,BLACK
1016432,MALE,24.0,BLACK
1016435,MALE,42.0,BLACK
1016436,MALE,26.0,BLACK
1016439,MALE,26.0,HISPANIC
1016444,FEMALE,,HISPANIC
1016446,MALE,23.0,BLACK
1016450,MALE,27.0,BLACK
1016456,MALE,27.0,BLACK
1016456,FEMALE,58.0,BLACK
1016456,MALE,29.0,BLACK
1016456,MALE,24.0,BLACK
1016456,MALE,28.0,BLACK
1016456,MALE,26.0,BLACK
1016456,MALE,28.0,BLACK
1016461,FEMALE,,BLACK
1016461,MALE,,BLACK
1016461,MALE,,BLACK
1016464,MALE,,BLACK
1016466,MALE,26.0,BLACK
1016470,MALE,,HISPANIC
1016473,FEMALE,17.0,BLACK
1016474,MALE,,WHITE
1016477,FEMALE,,BLACK
1016479,MALE,32.0,WHITE
1016488,FEMALE,18.0,BLACK
1016496,MALE,24.0,BLACK
1016497,FEMALE,25.0,WHITE
1016503,FEMALE,23.0,BLACK
1016515,MALE,29.0,BLACK
1016523,MALE,28.0,BLACK
1016526,MALE,51.0,WHITE
1016542,MALE,29.0,BLACK
1016542,FEMALE,25.0,BLACK
1016551,FEMALE,24.0,BLACK
1016561,MALE,24.0,HISPANIC
1016566,MALE,21.0,BLACK
1016576,MALE,32.0,BLACK
1016595,MALE,35.0,ASIAN/PACIFIC ISLANDER
1016595,MALE,33.0,WHITE
1016597,MALE,27.0,HISPANIC
1016602,FEMALE,34.0,BLACK
1016613,MALE,23.0,BLACK
1016614,MALE,25.0,BLACK
1016619,FEMALE,42.0,HISPANIC
1016620,MALE,34.0,BLACK
1016622,FEMALE,59.0,WHITE
1016622,MALE,69.0,WHITE
1016632,MALE,39.0,BLACK
1016639,MALE,,HISPANIC
1016648,FEMALE,30.0,HISPANIC
1016655,FEMALE,65.0,HISPANIC
1016659,FEMALE,28.0,WHITE
1016659,MALE,27.0,WHITE
1016662,MALE,35.0,BLACK
1016664,FEMALE,,BLACK
1016668,MALE,45.0,BLACK
1016677,FEMALE,23.0,BLACK
1016680,MALE,,BLACK
1016685,MALE,53.0,WHITE
1016686,MALE,24.0,HISPANIC
1016686,MALE,26.0,HISPANIC
1016696,MALE,37.0,WHITE
1016696,MALE,47.0,BLACK
1016698,MALE,,
1016704,FEMALE,23.0,BLACK
1016705,MALE,25.0,WHITE
1016707,FEMALE,24.0,BLACK
1016707,FEMALE,40.0,BLACK
1016727,MALE,33.0,BLACK
1016730,MALE,24.0,HISPANIC
1016733,MALE,33.0,BLACK
1016736,MALE,68.0,BLACK
1016762,FEMALE,25.0,BLACK
1016794,FEMALE,25.0,BLACK
1016798,FEMALE,60.0,WHITE
1016800,MALE,30.0,BLACK
1016804,MALE,23.0,BLACK
1016812,FEMALE,,BLACK
1016820,MALE,50.0,BLACK
1016823,FEMALE,45.0,BLACK
1016827,FEMALE,23.0,BLACK
1016830,FEMALE,39.0,WHITE
1016832,MALE,61.0,WHITE
1016853,MALE,26.0,BLACK
1016857,MALE,32.0,BLACK
1016860,MALE,35.0,BLACK
1016866,FEMALE,,
1016868,MALE,38.0,HISPANIC
1016889,FEMALE,56.0,HISPANIC
1016892,MALE,,HISPANIC
1016895,MALE,39.0,BLACK
1016901,MALE,39.0,BLACK
1016905,MALE,38.0,BLACK
1016920,FEMALE,26.0,BLACK
1016924,FEMALE,44.0,WHITE
1016929,MALE,23.0,BLACK
1016932,MALE,26.0,BLACK
1016934,MALE,29.0,WHITE
1016941,MALE,32.0,BLACK
1016943,FEMALE,25.0,BLACK
1016949,MALE,,ASIAN/PACIFIC ISLANDER
1016954,FEMALE,22.0,BLACK
1016954,FEMALE,22.0,BLACK
1016956,MALE,56.0,BLACK
1016960,MALE,,WHITE
1016966,MALE,23.0,BLACK
1016968,MALE,24.0,BLACK
1016979,FEMALE,56.0,WHITE
1016986,MALE,49.0,BLACK
1016997,FEMALE,,BLACK
1016997,MALE,31.0,BLACK
1017005,MALE,,WHITE
1017009,FEMALE,57.0,BLACK
1017010,MALE,37.0,BLACK
1017012,MALE,28.0,BLACK
1017029,MALE,24.0,BLACK
1017029,FEMALE,25.0,BLACK
1017039,MALE,21.0,WHITE
1017040,FEMALE,30.0,BLACK
1017060,FEMALE,58.0,BLACK
1017062,MALE,48.0,WHITE
1017070,FEMALE,,WHITE
1017072,MALE,34.0,BLACK
1017074,MALE,43.0,BLACK
1017076,MALE,46.0,BLACK
1017091,MALE,,BLACK
1017109,MALE,55.0,BLACK
1017114,MALE,32.0,BLACK
1017118,MALE,25.0,BLACK
1017122,MALE,21.0,BLACK
1017129,MALE,44.0,HISPANIC
1017131,MALE,38.0,HISPANIC
1017132,MALE,43.0,BLACK
1017149,MALE,24.0,BLACK
1017150,MALE,25.0,HISPANIC
1017155,MALE,25.0,HISPANIC
1017170,FEMALE,24.0,BLACK
1017170,FEMALE,24.0,BLACK
1017171,FEMALE,45.0,BLACK
1017178,FEMALE,28.0,BLACK
1017185,MALE,25.0,BLACK
1017187,MALE,48.0,BLACK
1017189,MALE,24.0,BLACK
1017207,MALE,34.0,BLACK
1017214,MALE,42.0,BLACK
1017215,MALE,54.0,BLACK
1017216,MALE,50.0,BLACK
1017246,MALE,25.0,BLACK
1017259,FEMALE,24.0,BLACK
1017261,MALE,26.0,HISPANIC
1017279,MALE,,WHITE
1017284,MALE,23.0,HISPANIC
1017288,MALE,24.0,BLACK
1017296,FEMALE,44.0,BLACK
1017300,FEMALE,29.0,BLACK
1017301,MALE,25.0,BLACK
1017305,MALE,29.0,HISPANIC
1017319,FEMALE,,BLACK
1017322,MALE,44.0,WHITE
1017330,MALE,27.0,BLACK
1017338,MALE,26.0,WHITE
1017360,MALE,22.0,BLACK
1017362,MALE,24.0,BLACK
1017363,MALE,,
1017402,MALE,60.0,HISPANIC
1017404,FEMALE,,HISPANIC
1017404,FEMALE,39.0,HISPANIC
1017407,MALE,41.0,BLACK
1017424,MALE,26.0,BLACK
1017425,MALE,27.0,BLACK
1017439,FEMALE,22.0,BLACK
1017448,MALE,31.0,BLACK
1017457,MALE,,WHITE
1017477,MALE,21.0,BLACK
1017489,MALE,31.0,BLACK
1017494,FEMALE,52.0,WHITE
1017500,MALE,,
1017510,MALE,46.0,BLACK
1017513,MALE,20.0,HISPANIC
1017514,MALE,,WHITE
1017523,MALE,28.0,WHITE
1017523,MALE,25.0,WHITE
1017523,FEMALE,64.0,WHITE
1017525,MALE,,BLACK
1017530,MALE,,HISPANIC
1017534,MALE,,BLACK
1017534,MALE,,BLACK
1017536,MALE,29.0,BLACK
1017543,MALE,,BLACK
1017550,MALE,25.0,BLACK
1017554,FEMALE,27.0,WHITE
1017584,,,
1017589,MALE,41.0,BLACK
1017591,MALE,31.0,BLACK
1017596,MALE,,
1017597,MALE,,BLACK
1017597,MALE,,BLACK
1017597,MALE,,BLACK
1017609,MALE,26.0,BLACK
1017615,MALE,,BLACK
1017616,MALE,29.0,BLACK
1017617,MALE,40.0,BLACK
1017618,MALE,48.0,BLACK
1017619,MALE,,
1017620,MALE,23.0,BLACK
1017622,MALE,51.0,WHITE
1017623,MALE,24.0,BLACK
1017629,MALE,52.0,BLACK
1017634,MALE,30.0,BLACK
1017644,MALE,16.0,BLACK
1017644,MALE,9.0,BLACK
1017644,MALE,23.0,BLACK
1017644,MALE,,BLACK
1017644,MALE,,BLACK
1017649,MALE,,BLACK
1017652,MALE,,
1017652,MALE,46.0,BLACK
1017656,MALE,36.0,BLACK
1017672,FEMALE,68.0,BLACK
1017672,MALE,34.0,BLACK
1017682,MALE,,BLACK
1017685,FEMALE,29.0,WHITE
1017687,FEMALE,,BLACK
1017691,MALE,,HISPANIC
1017702,,,
1017705,FEMALE,44.0,WHITE
1017706,MALE,54.0,WHITE
1017712,FEMALE,25.0,HISPANIC
1017716,FEMALE,21.0,HISPANIC
1017723,MALE,24.0,BLACK
1017725,MALE,,HISPANIC
1017725,FEMALE,22.0,HISPANIC
1017727,MALE,44.0,BLACK
1017739,FEMALE,,BLACK
1017743,MALE,29.0,WHITE
1017744,FEMALE,,BLACK
1017763,MALE,27.0,BLACK
1017774,MALE,29.0,BLACK
1017775,FEMALE,,BLACK
1017778,MALE,26.0,WHITE
1017784,MALE,32.0,HISPANIC
1017795,MALE,53.0,HISPANIC
1017800,MALE,32.0,HISPANIC
1017809,FEMALE,20.0,BLACK
1017817,MALE,44.0,WHITE
1017818,MALE,38.0,BLACK
1017818,MALE,29.0,BLACK
1017832,MALE,,BLACK
1017840,MALE,,BLACK
1017842,FEMALE,29.0,BLACK
1017844,FEMALE,27.0,BLACK
1017844,MALE,36.0,BLACK
1017845,FEMALE,,
1017848,MALE,23.0,HISPANIC
1017849,MALE,,BLACK
1017849,MALE,,BLACK
1017849,MALE,,BLACK
1017858,MALE,25.0,BLACK
1017870,MALE,55.0,BLACK
1017890,MALE,,BLACK
1017890,MALE,,BLACK
1017895,MALE,40.0,BLACK
1017904,MALE,31.0,HISPANIC
1017907,MALE,,HISPANIC
1017917,FEMALE,,HISPANIC
1017919,MALE,34.0,HISPANIC
1017923,FEMALE,41.0,BLACK
1017940,FEMALE,,BLACK
1017952,FEMALE,30.0,BLACK
1017952,MALE,28.0,BLACK
1017952,FEMALE,29.0,BLACK
1017959,MALE,37.0,BLACK
1017960,MALE,37.0,BLACK
1017962,MALE,31.0,BLACK
1017963,MALE,39.0,BLACK
1017964,MALE,39.0,BLACK
1017966,MALE,31.0,BLACK
1017971,MALE,,WHITE
1017975,MALE,,HISPANIC
1017993,FEMALE,11.0,BLACK
1018010,MALE,57.0,BLACK
1018011,FEMALE,22.0,BLACK
1018011,MALE,25.0,BLACK
1018024,MALE,,BLACK
1018024,MALE,36.0,BLACK
1018025,MALE,,BLACK
1018038,MALE,28.0,HISPANIC
1018048,FEMALE,42.0,HISPANIC
1018049,MALE,50.0,
1018050,MALE,27.0,HISPANIC
1018051,MALE,52.0,BLACK
1018058,MALE,41.0,BLACK
1018059,MALE,,BLACK
1018068,MALE,27.0,BLACK
1018068,FEMALE,86.0,BLACK
1018075,FEMALE,40.0,BLACK
1018079,MALE,25.0,BLACK
1018080,MALE,,
1018086,MALE,21.0,BLACK
1018115,MALE,12.0,
1018115,FEMALE,,
1018129,MALE,22.0,BLACK
1018130,MALE,21.0,BLACK
1018133,MALE,35.0,BLACK
1018135,MALE,30.0,BLACK
1018136,FEMALE,34.0,HISPANIC
1018137,MALE,26.0,BLACK
1018146,MALE,,BLACK
1018158,FEMALE,71.0,BLACK
1018162,MALE,28.0,BLACK
1018181,FEMALE,24.0,BLACK
1018182,MALE,40.0,BLACK
1018200,FEMALE,30.0,BLACK
1018201,MALE,35.0,BLACK
1018206,MALE,24.0,BLACK
1018217,MALE,29.0,BLACK
1018231,FEMALE,,WHITE
1018237,MALE,44.0,BLACK
1018238,MALE,,
1018243,MALE,,
1018244,MALE,,
1018245,MALE,,
1018256,FEMALE,38.0,BLACK
1018256,MALE,36.0,BLACK
1018257,MALE,24.0,BLACK
1018260,FEMALE,31.0,BLACK
1018260,FEMALE,28.0,BLACK
1018266,MALE,54.0,WHITE
1018267,MALE,32.0,BLACK
1018268,MALE,39.0,BLACK
1018269,MALE,,
1018270,FEMALE,,
1018271,MALE,52.0,BLACK
1018296,FEMALE,24.0,BLACK
1018322,MALE,23.0,BLACK
1018327,MALE,41.0,BLACK
1018328,MALE,62.0,WHITE
1018348,FEMALE,63.0,BLACK
1018348,FEMALE,29.0,BLACK
1018361,FEMALE,24.0,HISPANIC
1018362,MALE,32.0,BLACK
1018382,MALE,24.0,BLACK
1018390,MALE,24.0,BLACK
1018397,MALE,32.0,BLACK
1018400,MALE,48.0,BLACK
1018403,MALE,39.0,BLACK
1018405,MALE,23.0,BLACK
1018409,MALE,,BLACK
1018412,MALE,,
1018413,FEMALE,,
1018415,MALE,25.0,WHITE
1018428,MALE,,BLACK
1018431,MALE,8.0,BLACK
1018434,MALE,30.0,BLACK
1018444,MALE,,
1018447,MALE,28.0,BLACK
1018448,FEMALE,39.0,BLACK
1018452,FEMALE,,WHITE
1018455,MALE,19.0,BLACK
1018459,FEMALE,89.0,BLACK
1018459,MALE,89.0,BLACK
1018463,MALE,36.0,BLACK
1018465,MALE,42.0,BLACK
1018466,MALE,34.0,BLACK
1018478,,,
1018489,MALE,23.0,BLACK
1018514,MALE,,ASIAN/PACIFIC ISLANDER
1018514,MALE,25.0,WHITE
1018525,FEMALE,67.0,BLACK
1018525,MALE,,
1018529,FEMALE,27.0,BLACK
1018533,MALE,32.0,BLACK
1018537,MALE,34.0,BLACK
1018538,MALE,25.0,BLACK
1018553,MALE,,BLACK
1018557,MALE,24.0,BLACK
1018560,MALE,40.0,BLACK
1018562,MALE,25.0,BLACK
1018565,MALE,26.0,BLACK
1018566,MALE,27.0,BLACK
1018579,MALE,,ASIAN/PACIFIC ISLANDER
1018581,MALE,30.0,BLACK
1018583,MALE,27.0,BLACK
1018584,FEMALE,21.0,BLACK
1018595,MALE,25.0,BLACK
1018599,FEMALE,24.0,BLACK
1018600,MALE,30.0,BLACK
1018601,MALE,,BLACK
1018607,MALE,,
1018608,FEMALE,,BLACK
1018608,FEMALE,,BLACK
1018608,MALE,,BLACK
1018608,MALE,,BLACK
1018615,MALE,,BLACK
1018615,FEMALE,,BLACK
1018615,MALE,,BLACK
1018615,MALE,,BLACK
1018630,MALE,,BLACK
1018634,MALE,39.0,BLACK
1018641,FEMALE,,ASIAN/PACIFIC ISLANDER
1018653,MALE,86.0,HISPANIC
1018658,MALE,30.0,BLACK
1018663,MALE,24.0,BLACK
1018666,MALE,24.0,BLACK
1018672,MALE,,BLACK
1018685,MALE,28.0,BLACK
1018687,FEMALE,27.0,BLACK
1018687,FEMALE,,BLACK
1018687,FEMALE,20.0,BLACK
1018687,FEMALE,22.0,BLACK
1018695,FEMALE,,BLACK
1018702,FEMALE,21.0,BLACK
1018706,MALE,48.0,BLACK
1018730,MALE,24.0,HISPANIC
1018731,MALE,25.0,BLACK
1018741,MALE,36.0,WHITE
1018748,MALE,26.0,BLACK
1018767,MALE,23.0,BLACK
1018781,MALE,32.0,BLACK
1018783,MALE,34.0,BLACK
1018828,FEMALE,30.0,BLACK
1018832,FEMALE,,BLACK
1018840,MALE,30.0,WHITE
1018846,FEMALE,,WHITE
1018850,MALE,25.0,BLACK
1018851,MALE,17.0,HISPANIC
1018855,FEMALE,21.0,HISPANIC
1018867,MALE,29.0,BLACK
1018872,MALE,20.0,BLACK
1018875,FEMALE,,
1018875,MALE,,
1018876,MALE,29.0,BLACK
1018877,MALE,60.0,BLACK
1018878,MALE,41.0,BLACK
1018879,MALE,43.0,BLACK
1018881,FEMALE,28.0,BLACK
1018881,MALE,,BLACK
1018886,FEMALE,,WHITE
1018891,FEMALE,31.0,BLACK
1018892,FEMALE,56.0,HISPANIC
1018895,MALE,23.0,BLACK
1018898,MALE,24.0,HISPANIC
1018914,MALE,22.0,BLACK
1018914,FEMALE,,BLACK
1018916,FEMALE,64.0,BLACK
1018920,MALE,33.0,WHITE
1018920,MALE,70.0,WHITE
1018924,MALE,39.0,BLACK
1018926,MALE,27.0,BLACK
1018945,MALE,21.0,BLACK
1018946,FEMALE,,BLACK
1018947,FEMALE,53.0,WHITE
1018948,FEMALE,23.0,BLACK
1018951,MALE,57.0,HISPANIC
1018967,MALE,49.0,BLACK
1018971,MALE,23.0,BLACK
1018977,MALE,,HISPANIC
1018990,MALE,75.0,WHITE
1018990,FEMALE,63.0,WHITE
1018993,MALE,41.0,BLACK
1019013,FEMALE,,WHITE
1019013,FEMALE,,WHITE
1019016,MALE,49.0,BLACK
1019030,MALE,,BLACK
1019030,MALE,29.0,BLACK
1019037,MALE,28.0,HISPANIC
1019040,MALE,22.0,HISPANIC
1019063,MALE,25.0,BLACK
1019072,MALE,52.0,WHITE
1019081,MALE,23.0,BLACK
1019089,FEMALE,38.0,
1019099,MALE,67.0,BLACK
1019100,MALE,22.0,BLACK
1019107,MALE,30.0,BLACK
1019111,MALE,34.0,BLACK
1019112,MALE,43.0,HISPANIC
1019121,MALE,37.0,BLACK
1019124,FEMALE,47.0,BLACK
1019124,MALE,48.0,BLACK
1019144,MALE,62.0,BLACK
1019150,MALE,91.0,WHITE
1019156,MALE,22.0,BLACK
1019160,MALE,29.0,BLACK
1019161,MALE,46.0,BLACK
1019172,MALE,24.0,BLACK
1019173,MALE,35.0,BLACK
1019188,MALE,26.0,BLACK
1019195,MALE,27.0,BLACK
1019197,FEMALE,,BLACK
1019198,MALE,37.0,HISPANIC
1019212,MALE,43.0,BLACK
1019214,MALE,31.0,BLACK
1019218,MALE,43.0,HISPANIC
1019223,FEMALE,,
1019253,MALE,,BLACK
1019253,FEMALE,,BLACK
1019254,MALE,34.0,BLACK
1019260,MALE,23.0,BLACK
1019262,MALE,25.0,BLACK
1019269,FEMALE,22.0,BLACK
1019271,FEMALE,,BLACK
1019272,FEMALE,65.0,BLACK
1019277,MALE,47.0,WHITE
1019282,MALE,,WHITE
1019283,MALE,,WHITE
1019283,MALE,43.0,WHITE
1019286,MALE,38.0,BLACK
1019287,FEMALE,60.0,
1019290,MALE,41.0,BLACK
1019294,FEMALE,36.0,BLACK
1019306,FEMALE,62.0,WHITE
1019308,MALE,62.0,BLACK
1019316,MALE,,BLACK
1019336,MALE,42.0,BLACK
1019338,MALE,22.0,BLACK
1019339,FEMALE,29.0,BLACK
1019346,MALE,31.0,WHITE
1019347,FEMALE,73.0,BLACK
1019349,MALE,41.0,BLACK
1019352,MALE,32.0,BLACK
1019365,MALE,25.0,BLACK
1019367,MALE,25.0,BLACK
1019367,MALE,32.0,BLACK
1019369,FEMALE,,HISPANIC
1019369,FEMALE,,HISPANIC
1019369,MALE,,HISPANIC
1019369,MALE,,HISPANIC
1019378,MALE,61.0,WHITE
1019378,MALE,,
1019379,MALE,54.0,BLACK
1019380,MALE,29.0,BLACK
1019381,MALE,37.0,BLACK
1019382,FEMALE,38.0,
1019387,MALE,30.0,BLACK
1019391,MALE,26.0,BLACK
1019393,MALE,18.0,BLACK
1019402,MALE,29.0,BLACK
1019402,MALE,28.0,BLACK
1019409,MALE,36.0,BLACK
1019415,FEMALE,48.0,BLACK
1019417,MALE,52.0,BLACK
1019418,MALE,56.0,WHITE
1019422,MALE,,
1019425,MALE,28.0,BLACK
1019440,MALE,,WHITE
1019447,FEMALE,,BLACK
1019447,FEMALE,,BLACK
1019461,MALE,25.0,BLACK
1019462,MALE,33.0,BLACK
1019481,FEMALE,57.0,BLACK
1019485,MALE,32.0,BLACK
1019486,MALE,38.0,BLACK
1019487,MALE,70.0,BLACK
1019491,MALE,,WHITE
1019491,MALE,,WHITE
1019496,MALE,24.0,BLACK
1019496,,,
1019507,FEMALE,,BLACK
1019522,FEMALE,33.0,BLACK
1019523,FEMALE,35.0,HISPANIC
1019527,MALE,,BLACK
1019534,FEMALE,32.0,BLACK
1019534,FEMALE,31.0,BLACK
1019541,FEMALE,42.0,HISPANIC
1019557,MALE,28.0,BLACK
1019563,FEMALE,38.0,WHITE
1019571,MALE,,BLACK
1019571,FEMALE,,BLACK
1019571,FEMALE,26.0,BLACK
1019571,FEMALE,31.0,BLACK
1019577,FEMALE,27.0,HISPANIC
1019587,MALE,27.0,HISPANIC
1019603,FEMALE,53.0,BLACK
1019605,MALE,26.0,BLACK
1019606,MALE,33.0,WHITE
1019607,MALE,,
1019607,MALE,,
1019608,MALE,56.0,BLACK
1019609,MALE,65.0,BLACK
1019610,MALE,28.0,BLACK
1019626,MALE,,BLACK
1019634,MALE,,HISPANIC
1019637,MALE,56.0,BLACK
1019637,FEMALE,45.0,BLACK
1019638,MALE,25.0,BLACK
1019640,MALE,78.0,HISPANIC
1019640,MALE,60.0,HISPANIC
1019643,MALE,48.0,BLACK
1019644,MALE,32.0,HISPANIC
1019646,FEMALE,,
1019647,MALE,39.0,BLACK
1019648,MALE,26.0,BLACK
1019655,FEMALE,33.0,HISPANIC
1019657,MALE,,BLACK
1019665,FEMALE,,
1019667,FEMALE,29.0,BLACK
1019669,FEMALE,25.0,HISPANIC
1019669,FEMALE,23.0,HISPANIC
1019671,MALE,,BLACK
1019675,MALE,29.0,BLACK
1019679,FEMALE,44.0,BLACK
1019693,MALE,53.0,BLACK
1019695,MALE,24.0,HISPANIC
1019696,MALE,50.0,
1019704,FEMALE,30.0,BLACK
1019704,MALE,27.0,BLACK
1019708,MALE,,BLACK
1019709,MALE,37.0,BLACK
1019724,MALE,57.0,BLACK
1019727,MALE,27.0,WHITE
1019729,MALE,20.0,BLACK
1019733,FEMALE,,BLACK
1019739,MALE,25.0,BLACK
1019739,MALE,26.0,BLACK
1019741,FEMALE,25.0,BLACK
1019756,MALE,28.0,BLACK
1019767,MALE,24.0,BLACK
1019768,MALE,,BLACK
1019773,MALE,31.0,BLACK
1019780,MALE,,HISPANIC
1019792,MALE,84.0,BLACK
1019792,MALE,63.0,BLACK
1019793,MALE,48.0,BLACK
1019794,MALE,27.0,BLACK
1019795,MALE,54.0,BLACK
1019796,MALE,34.0,BLACK
1019798,MALE,27.0,BLACK
1019812,MALE,,BLACK
1019823,FEMALE,30.0,BLACK
1019824,MALE,57.0,BLACK
1019825,MALE,64.0,BLACK
1019826,MALE,,BLACK
1019836,MALE,25.0,BLACK
1019837,FEMALE,32.0,BLACK
1019840,FEMALE,26.0,BLACK
1019841,FEMALE,52.0,BLACK
1019850,MALE,28.0,BLACK
1019851,MALE,35.0,BLACK
1019852,MALE,56.0,BLACK
1019853,MALE,37.0,BLACK
1019862,MALE,23.0,BLACK
1019871,MALE,28.0,BLACK
1019874,FEMALE,30.0,BLACK
1019874,MALE,32.0,BLACK
1019876,FEMALE,52.0,HISPANIC
1019906,FEMALE,,HISPANIC
1019913,MALE,,HISPANIC
1019920,FEMALE,,WHITE
1019927,FEMALE,,BLACK
1019948,MALE,,WHITE
1019948,MALE,,HISPANIC
1019953,MALE,39.0,BLACK
1019955,FEMALE,49.0,WHITE
1019975,MALE,26.0,BLACK
1019976,MALE,42.0,BLACK
1019980,FEMALE,,BLACK
1019980,MALE,24.0,BLACK
1019990,MALE,23.0,HISPANIC
1019990,MALE,,HISPANIC
1020003,MALE,,
1020012,MALE,25.0,BLACK
1020013,MALE,42.0,BLACK
1020014,FEMALE,,WHITE
1020014,FEMALE,,WHITE
1020015,MALE,36.0,BLACK
1020031,MALE,23.0,BLACK
1020043,MALE,42.0,BLACK
1020048,MALE,34.0,HISPANIC
1020049,MALE,43.0,BLACK
1020051,MALE,56.0,BLACK
1020054,MALE,36.0,BLACK
1020056,FEMALE,32.0,BLACK
1020056,FEMALE,,BLACK
1020062,MALE,24.0,BLACK
1020072,MALE,25.0,BLACK
1020072,MALE,31.0,BLACK
1020090,MALE,26.0,BLACK
1020094,FEMALE,22.0,BLACK
1020097,MALE,80.0,WHITE
1020099,MALE,26.0,BLACK
1020101,MALE,,WHITE
1020104,MALE,22.0,BLACK
1020110,MALE,35.0,BLACK
1020116,FEMALE,21.0,BLACK
1020130,FEMALE,,BLACK
1020130,FEMALE,,BLACK
1020130,FEMALE,,BLACK
1020131,FEMALE,42.0,BLACK
1020131,MALE,38.0,BLACK
1020131,FEMALE,24.0,BLACK
1020156,MALE,,BLACK
1020171,FEMALE,23.0,BLACK
1020172,MALE,,BLACK
1020177,MALE,,BLACK
1020180,MALE,,HISPANIC
1020181,FEMALE,,BLACK
1020184,MALE,,BLACK
1020184,MALE,,BLACK
1020184,FEMALE,,BLACK
1020185,MALE,22.0,HISPANIC
1020185,MALE,66.0,HISPANIC
1020185,MALE,24.0,HISPANIC
1020192,MALE,43.0,BLACK
1020192,FEMALE,40.0,BLACK
1020202,MALE,26.0,BLACK
1020219,MALE,35.0,WHITE
1020220,FEMALE,40.0,BLACK
1020221,MALE,53.0,BLACK
1020222,MALE,,BLACK
1020223,MALE,58.0,BLACK
1020223,FEMALE,43.0,BLACK
1020224,MALE,37.0,BLACK
1020236,MALE,23.0,BLACK
1020245,FEMALE,29.0,HISPANIC
1020245,MALE,31.0,HISPANIC
1020245,FEMALE,31.0,WHITE
1020246,MALE,30.0,HISPANIC
1020246,MALE,24.0,HISPANIC
1020246,MALE,24.0,HISPANIC
1020246,MALE,51.0,HISPANIC
1020246,FEMALE,50.0,HISPANIC
1020255,MALE,22.0,BLACK
1020264,MALE,54.0,BLACK
1020291,MALE,22.0,BLACK
1020291,FEMALE,8.0,BLACK
1020292,MALE,,HISPANIC
1020315,MALE,34.0,BLACK
1020317,MALE,36.0,BLACK
1020319,MALE,32.0,BLACK
1020322,FEMALE,27.0,BLACK
1020322,FEMALE,28.0,BLACK
1020322,FEMALE,25.0,BLACK
1020324,MALE,26.0,WHITE
1020328,MALE,63.0,HISPANIC
1020338,MALE,34.0,BLACK
1020343,MALE,51.0,BLACK
1020344,MALE,,BLACK
1020345,FEMALE,59.0,BLACK
1020345,FEMALE,21.0,BLACK
