subject_ID,list_of_trr_id,gender,race,age,pb,subcats,age_band
17382.0,"49486,",MALE,BLACK,25.0,0.0,4.2,20-29
17383.0,"49494,",MALE,BLACK,18.0,0.0,"4.2, 4.1, 3.3, 5.1",<20
17384.0,"49499,49500,",MALE,BLACK,22.0,0.0,"2.0, 4.2, 3.3",20-29
40234.0,"49501,49507,49508,",MALE,BLACK,23.0,0.0,"2.0, 3.3",20-29
40235.0,"49503,",FEMALE,BLACK,25.0,1.0,4.2,20-29
17385.0,"49504,49506,",MALE,WHITE,25.0,0.0,4.2,20-29
17386.0,"49505,",FEMALE,WHITE,25.0,1.0,"4.2, 3.3, 5.2",20-29
17387.0,"49510,",MALE,WHITE,28.0,0.0,"4.2, 3.3",20-29
17388.0,"49512,",MALE,BLACK,26.0,0.0,"2.0, 4.2, 3.3",20-29
17389.0,"49514,",MALE,HISPANIC,26.0,0.0,"4.2, 3.3, 5.1",20-29
40237.0,"49516,",MALE,WHITE,46.0,0.0,4.2,40-49
17390.0,"49517,",MALE,BLACK,22.0,0.0,4.2,20-29
40238.0,"49518,",MALE,WHITE,46.0,0.0,4.2,40-49
40239.0,"49519,",MALE,BLACK,38.0,1.0,5.3,30-39
40236.0,"49520,",MALE,BLACK,46.0,0.0,"4.2, 3.3",40-49
40240.0,"49521,",FEMALE,BLACK,43.0,0.0,"4.2, 3.3",40-49
17391.0,"49522,",FEMALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
17392.0,"49523,49525,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
17393.0,"49524,49526,",MALE,BLACK,28.0,1.0,4.2,20-29
17394.0,"49527,49528,",MALE,BLACK,19.0,0.0,4.2,<20
17395.0,"49530,",MALE,BLACK,33.0,0.0,"4.2, 3.3",30-39
17396.0,"49532,",MALE,BLACK,31.0,0.0,"3.3, 5.2, 5.1",30-39
17397.0,"49533,",MALE,HISPANIC,26.0,0.0,2.0,20-29
17398.0,"49534,",MALE,WHITE,28.0,1.0,"4.2, 3.3",20-29
17399.0,"49536,49537,",MALE,HISPANIC,28.0,0.0,4.1,20-29
17400.0,"49538,",FEMALE,BLACK,43.0,1.0,"4.2, 3.3",40-49
17401.0,"49544,49548,",MALE,BLACK,19.0,1.0,"4.2, 3.3",<20
17402.0,"49546,",MALE,BLACK,25.0,0.0,"4.2, 4.1",20-29
17403.0,"49547,",MALE,BLACK,18.0,1.0,"4.2, 3.3",<20
17404.0,"49554,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
17405.0,"49556,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
17406.0,"49557,",MALE,WHITE,37.0,0.0,"2.0, 5.2",30-39
17407.0,"49559,49560,",MALE,BLACK,19.0,1.0,4.2,<20
17408.0,"49564,",MALE,BLACK,25.0,0.0,,20-29
17409.0,"49565,",FEMALE,BLACK,22.0,0.0,"4.2, 4.1, 3.3",20-29
17410.0,"49568,49569,",MALE,WHITE,19.0,0.0,"4.2, 3.3",<20
17411.0,"49570,",MALE,HISPANIC,35.0,0.0,"2.0, 4.2",30-39
17412.0,"49578,49579,49580,",FEMALE,BLACK,44.0,0.0,"4.2, 3.3",40-49
17413.0,"49581,49582,49584,",MALE,BLACK,20.0,0.0,2.0,20-29
40242.0,"49586,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
40241.0,"49590,",MALE,ASIAN/PACIFIC ISLANDER,18.0,0.0,4.2,<20
17414.0,"49594,",MALE,BLACK,51.0,0.0,4.2,50-59
40243.0,"49596,49598,49600,49602,",MALE,BLACK,34.0,0.0,"4.2, 3.3",30-39
17415.0,"49604,",MALE,BLACK,28.0,0.0,4.2,20-29
17416.0,"49606,49612,",MALE,HISPANIC,21.0,0.0,4.2,20-29
40244.0,"49607,49608,49609,49610,",MALE,BLACK,30.0,0.0,"3.3, 5.1",30-39
17417.0,"49611,",MALE,BLACK,25.0,0.0,"3.1, 4.2, 3.3",20-29
40245.0,"49614,",MALE,BLACK,29.0,0.0,5.1,20-29
40246.0,"49616,",MALE,BLACK,29.0,1.0,"4.2, 3.3, 5.3",20-29
17418.0,"49618,49619,49620,49622,",MALE,BLACK,41.0,0.0,"5.3, 4.2, 3.3",40-49
17419.0,"49624,49626,49627,",MALE,HISPANIC,28.0,0.0,2.0,20-29
17420.0,"49630,49632,",FEMALE,BLACK,30.0,0.0,"3.3, 5.2, 2.0, 4.1, 4.2",30-39
17421.0,"49633,49636,49642,",MALE,HISPANIC,27.0,0.0,"4.2, 5.2, 5.1",20-29
17422.0,"49634,49635,49637,49640,49643,",MALE,HISPANIC,35.0,0.0,"4.2, 3.3",30-39
40248.0,"49638,",FEMALE,BLACK,19.0,0.0,"4.2, 5.1",<20
17423.0,"49641,49647,",MALE,BLACK,21.0,0.0,"2.0, 4.2, 3.3",20-29
40247.0,"49644,",FEMALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
17424.0,"49646,",MALE,BLACK,22.0,1.0,"4.2, 3.3",20-29
40249.0,"49648,49652,",MALE,HISPANIC,18.0,0.0,"4.2, 3.3",<20
40251.0,"49650,",MALE,HISPANIC,32.0,0.0,"4.2, 3.3",30-39
17425.0,"49654,",MALE,BLACK,31.0,1.0,4.2,30-39
17426.0,"49656,",MALE,BLACK,31.0,0.0,,30-39
40250.0,"49658,",MALE,HISPANIC,41.0,0.0,3.3,40-49
17427.0,"49661,49664,",MALE,BLACK,42.0,0.0,"4.2, 4.1",40-49
17428.0,"49663,49666,",MALE,BLACK,28.0,0.0,"2.0, 3.3",20-29
17429.0,"49665,",MALE,BLACK,29.0,0.0,4.2,20-29
17430.0,"49671,49676,",MALE,BLACK,23.0,0.0,2.0,20-29
17431.0,"49674,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
17432.0,"49680,",FEMALE,HISPANIC,25.0,1.0,4.2,20-29
17433.0,"49682,",MALE,BLACK,56.0,0.0,"4.2, 3.3, 5.1",50-59
17434.0,"49684,",MALE,BLACK,21.0,1.0,"4.2, 3.3",20-29
17435.0,"49686,",MALE,BLACK,30.0,0.0,"4.2, 3.3",30-39
17436.0,"49689,",FEMALE,BLACK,35.0,1.0,6.0,30-39
17437.0,"49690,",MALE,WHITE,32.0,0.0,4.2,30-39
17438.0,"49691,49692,49694,",MALE,BLACK,21.0,0.0,,20-29
17439.0,"49693,49695,",MALE,HISPANIC,18.0,0.0,4.2,<20
17440.0,"49697,49700,",MALE,BLACK,23.0,0.0,"2.0, 3.3",20-29
40252.0,"49698,",MALE,WHITE,18.0,1.0,5.3,<20
40253.0,"49699,",MALE,WHITE,18.0,0.0,"4.2, 3.3",<20
17441.0,"49702,49704,49706,",MALE,BLACK,22.0,1.0,4.2,20-29
40254.0,"49716,49718,",FEMALE,WHITE,47.0,1.0,"4.2, 3.3",40-49
40255.0,"49717,49719,49720,",MALE,BLACK,41.0,0.0,"3.1, 4.2, 3.3, 5.3",40-49
17443.0,"49721,",MALE,BLACK,20.0,0.0,"2.0, 5.3",20-29
17444.0,"49722,",FEMALE,BLACK,29.0,0.0,"4.2, 3.3, 5.1",20-29
17445.0,"49724,",MALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
17446.0,"49726,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
17447.0,"49728,",MALE,BLACK,59.0,0.0,"4.1, 3.3",50-59
17448.0,"49730,49732,",MALE,BLACK,25.0,0.0,4.2,20-29
17449.0,"49736,49740,",MALE,BLACK,26.0,0.0,3.3,20-29
17450.0,"49737,49741,49742,",MALE,BLACK,34.0,0.0,"4.2, 3.3",30-39
17451.0,"49738,",MALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
17452.0,"49744,49745,",MALE,WHITE,20.0,1.0,"5.3, 3.3",20-29
40256.0,"49746,",FEMALE,BLACK,25.0,0.0,3.3,20-29
40257.0,"49748,",FEMALE,BLACK,25.0,0.0,2.0,20-29
17453.0,"49758,",MALE,BLACK,52.0,0.0,"4.2, 4.1, 3.3, 5.1",50-59
17454.0,"49759,",MALE,BLACK,20.0,0.0,2.0,20-29
17455.0,"49760,49762,",MALE,BLACK,18.0,0.0,"3.1, 5.3, 4.1",<20
17456.0,"49761,",MALE,BLACK,31.0,0.0,4.1,30-39
17457.0,"49763,",MALE,BLACK,37.0,1.0,"4.2, 3.3",30-39
17458.0,"49764,",MALE,BLACK,36.0,0.0,"4.2, 3.3",30-39
17459.0,"49765,49766,",MALE,BLACK,24.0,1.0,6.0,20-29
40258.0,"49767,49771,",FEMALE,BLACK,48.0,0.0,3.3,40-49
17460.0,"49768,49774,",MALE,BLACK,27.0,0.0,"4.2, 4.1, 3.3",20-29
17461.0,"49769,49770,",MALE,BLACK,37.0,0.0,"4.2, 3.3",30-39
40259.0,"49772,",MALE,BLACK,48.0,0.0,"4.2, 3.3",40-49
17462.0,"49776,",MALE,BLACK,28.0,0.0,"4.2, 3.3",20-29
17463.0,"49778,",MALE,BLACK,20.0,1.0,4.2,20-29
40260.0,"49779,49780,",MALE,BLACK,24.0,0.0,3.3,20-29
17464.0,"49781,",MALE,BLACK,23.0,1.0,"4.2, 3.3",20-29
17465.0,"49782,49784,",FEMALE,BLACK,28.0,0.0,"2.0, 4.2, 3.3",20-29
17466.0,"49786,",MALE,HISPANIC,18.0,0.0,"4.2, 3.3, 5.1",<20
17467.0,"49787,",MALE,HISPANIC,54.0,1.0,4.2,50-59
17468.0,"49788,",MALE,BLACK,18.0,0.0,"3.3, 5.1",<20
17469.0,"49790,",MALE,BLACK,20.0,1.0,"4.2, 3.3",20-29
17470.0,"49792,49793,",MALE,BLACK,20.0,0.0,"4.2, 3.3, 5.1",20-29
17471.0,"49794,",MALE,BLACK,31.0,1.0,6.0,30-39
17472.0,"49795,",MALE,BLACK,39.0,0.0,"4.2, 4.1, 3.3, 5.1",30-39
17473.0,"49796,",MALE,BLACK,37.0,0.0,"2.0, 4.2, 5.1",30-39
17474.0,"49798,49799,",MALE,BLACK,49.0,0.0,4.2,40-49
17475.0,"49800,",MALE,ASIAN/PACIFIC ISLANDER,36.0,1.0,"4.2, 3.3",30-39
17476.0,"49804,49806,",MALE,BLACK,29.0,0.0,"4.2, 4.1",20-29
17477.0,"49808,",MALE,BLACK,38.0,0.0,,30-39
17478.0,"49809,49815,",MALE,BLACK,20.0,0.0,"2.0, 4.2, 3.3, 5.1",20-29
17479.0,"49810,",MALE,BLACK,44.0,1.0,"4.2, 3.3",40-49
17480.0,"49811,",MALE,BLACK,30.0,0.0,4.2,30-39
17481.0,"49812,",MALE,HISPANIC,19.0,0.0,,<20
17482.0,"49813,49818,49822,49824,",MALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
17483.0,"49814,",MALE,BLACK,38.0,1.0,"3.3, 5.2, 2.0, 4.2, 5.1",30-39
17484.0,"49817,49820,",MALE,BLACK,43.0,0.0,4.2,40-49
17485.0,"49825,49828,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
40262.0,"49830,",MALE,BLACK,27.0,0.0,"2.0, 3.3",20-29
40261.0,"49832,",MALE,BLACK,28.0,1.0,4.2,20-29
17486.0,"49834,",MALE,BLACK,26.0,0.0,"4.2, 5.3",20-29
17487.0,"49836,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
17488.0,"49838,49840,",MALE,BLACK,22.0,0.0,"4.2, 4.1",20-29
17489.0,"49842,49844,49846,",MALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
17490.0,"49843,49849,",MALE,WHITE,23.0,0.0,"4.2, 3.3",20-29
17491.0,"49845,",MALE,BLACK,19.0,0.0,"4.2, 5.2, 5.1",<20
40263.0,"49847,",FEMALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
17492.0,"49848,49850,",MALE,BLACK,34.0,1.0,"4.2, 3.3",30-39
40264.0,"49852,",MALE,BLACK,25.0,0.0,"2.0, 4.2",20-29
40265.0,"49854,",MALE,BLACK,34.0,0.0,"4.2, 3.3",30-39
17493.0,"49855,49859,",MALE,BLACK,41.0,0.0,"4.2, 3.3",40-49
40266.0,"49856,",MALE,HISPANIC,27.0,0.0,2.0,20-29
40267.0,"49858,",MALE,HISPANIC,26.0,0.0,3.3,20-29
17494.0,"49860,49862,",MALE,BLACK,36.0,0.0,"4.2, 4.1, 3.3",30-39
17495.0,"49864,",FEMALE,BLACK,20.0,1.0,4.2,20-29
17496.0,"49868,49869,",FEMALE,WHITE,44.0,0.0,"4.2, 3.3",40-49
17497.0,"49870,",MALE,WHITE,48.0,0.0,5.3,40-49
17498.0,"49871,49873,49874,",MALE,BLACK,37.0,0.0,"4.2, 3.3",30-39
17499.0,"49872,",MALE,WHITE,31.0,0.0,3.3,30-39
17500.0,"49875,",MALE,HISPANIC,31.0,0.0,,30-39
17501.0,"49876,",MALE,HISPANIC,19.0,0.0,"4.2, 3.3",<20
17502.0,"49878,",MALE,BLACK,25.0,0.0,4.1,20-29
17503.0,"49881,",MALE,BLACK,27.0,1.0,"2.0, 4.2, 5.1",20-29
17504.0,"49882,",MALE,BLACK,26.0,0.0,4.2,20-29
17505.0,"49885,49886,",MALE,BLACK,72.0,0.0,"4.2, 3.3",70+
40268.0,"49887,",MALE,BLACK,44.0,0.0,"4.2, 3.3",40-49
17506.0,"49888,49891,49892,49894,49895,",MALE,BLACK,50.0,0.0,"2.0, 4.2, 3.3, 5.2",50-59
40269.0,"49889,",MALE,WHITE,44.0,1.0,5.3,40-49
17507.0,"49890,49896,",MALE,BLACK,50.0,0.0,,50-59
17508.0,"49902,49904,",MALE,BLACK,52.0,0.0,"2.0, 4.2, 3.3",50-59
17509.0,"49906,",MALE,HISPANIC,18.0,0.0,4.2,<20
40271.0,"49908,",MALE,BLACK,35.0,0.0,,30-39
40270.0,"49909,",FEMALE,BLACK,35.0,0.0,4.2,30-39
17510.0,"49910,",MALE,WHITE,31.0,1.0,"5.3, 3.3",30-39
17511.0,"49912,",MALE,BLACK,43.0,0.0,4.2,40-49
17512.0,"49914,",MALE,BLACK,35.0,0.0,"4.2, 3.3, 5.3",30-39
17513.0,"49916,",MALE,WHITE,29.0,1.0,4.2,20-29
17514.0,"49919,49922,",MALE,BLACK,28.0,0.0,"4.2, 3.3, 5.3, 5.1",20-29
17515.0,"49924,49925,",MALE,WHITE,34.0,0.0,"4.2, 5.1",30-39
17516.0,"49926,49927,49928,49930,49933,",MALE,BLACK,32.0,0.0,4.2,30-39
17517.0,"49929,",MALE,BLACK,44.0,0.0,,40-49
40273.0,"49934,49935,49936,",MALE,BLACK,25.0,0.0,4.2,20-29
17518.0,"49938,49940,",FEMALE,BLACK,19.0,0.0,"2.0, 4.1",<20
40274.0,"49939,",MALE,BLACK,25.0,0.0,4.2,20-29
40275.0,"49942,",FEMALE,BLACK,25.0,1.0,4.2,20-29
17519.0,"49944,",MALE,BLACK,19.0,1.0,"4.2, 3.3",<20
40276.0,"49946,",FEMALE,BLACK,27.0,0.0,3.3,20-29
40277.0,"49947,",FEMALE,BLACK,26.0,0.0,"2.0, 3.3",20-29
17520.0,"49948,",MALE,BLACK,22.0,1.0,3.3,20-29
17521.0,"49949,",MALE,BLACK,22.0,0.0,4.2,20-29
17522.0,"49950,",MALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
40278.0,"49952,49956,",FEMALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
40279.0,"49954,",FEMALE,BLACK,27.0,0.0,4.2,20-29
17523.0,"49958,",MALE,BLACK,89.0,0.0,"4.2, 3.3",70+
17524.0,"49960,49962,",MALE,BLACK,20.0,1.0,4.2,20-29
17525.0,"49964,49965,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
17526.0,"49966,",MALE,BLACK,18.0,1.0,"4.2, 3.3",<20
17527.0,"49967,",MALE,BLACK,20.0,0.0,4.2,20-29
17528.0,"49970,",MALE,BLACK,18.0,0.0,5.3,<20
17529.0,"49972,",MALE,WHITE,28.0,0.0,"4.2, 3.3, 5.1",20-29
17530.0,"49975,49976,",MALE,BLACK,33.0,0.0,"4.2, 3.3",30-39
40280.0,"49978,",MALE,BLACK,38.0,0.0,"4.2, 3.3",30-39
40281.0,"49980,49981,",MALE,BLACK,23.0,0.0,"4.2, 5.1",20-29
17531.0,"49984,",MALE,BLACK,36.0,0.0,"4.2, 3.3",30-39
17532.0,"49986,49988,",MALE,BLACK,19.0,1.0,4.2,<20
17533.0,"49991,49992,",MALE,BLACK,31.0,0.0,"4.2, 5.3",30-39
17534.0,"49994,",FEMALE,BLACK,29.0,0.0,"4.2, 3.3, 5.1",20-29
17535.0,"49995,49997,",MALE,BLACK,50.0,0.0,"4.2, 3.3",50-59
17536.0,"49998,49999,",MALE,BLACK,26.0,0.0,4.2,20-29
17537.0,"50002,",MALE,BLACK,39.0,0.0,"4.2, 5.1",30-39
17538.0,"50003,",MALE,WHITE,48.0,1.0,"4.2, 3.3",40-49
40282.0,"50004,50006,",MALE,BLACK,20.0,0.0,4.2,20-29
17539.0,"50008,",MALE,BLACK,18.0,0.0,"2.0, 4.2, 3.3",<20
17540.0,"50010,",MALE,HISPANIC,20.0,0.0,"4.2, 3.3",20-29
17541.0,"50012,",MALE,BLACK,20.0,0.0,3.3,20-29
40284.0,"50014,50015,",MALE,BLACK,39.0,1.0,"4.2, 3.3, 5.3",30-39
17542.0,"50018,",FEMALE,HISPANIC,44.0,0.0,"4.2, 3.3, 5.1",40-49
17543.0,"50021,50023,",MALE,BLACK,41.0,1.0,4.2,40-49
17544.0,"50024,",FEMALE,BLACK,40.0,0.0,4.2,40-49
17545.0,"50026,",MALE,BLACK,22.0,0.0,4.2,20-29
17546.0,"50028,",MALE,BLACK,33.0,0.0,"4.2, 3.3",30-39
17547.0,"50030,50032,",MALE,BLACK,21.0,0.0,"4.2, 4.1, 3.3",20-29
17548.0,"50034,",MALE,BLACK,29.0,0.0,4.2,20-29
40285.0,"50036,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
17549.0,"50037,50042,",MALE,BLACK,18.0,1.0,"2.0, 4.2, 3.3",<20
17550.0,"50038,",MALE,BLACK,39.0,0.0,"4.2, 3.3",30-39
40286.0,"50039,50040,",MALE,BLACK,25.0,0.0,4.2,20-29
17551.0,"50044,50046,",MALE,BLACK,42.0,0.0,4.2,40-49
17552.0,"50048,50050,",MALE,BLACK,25.0,0.0,"4.2, 3.3",20-29
17553.0,"50052,50053,",MALE,BLACK,32.0,1.0,"4.2, 3.3",30-39
17554.0,"50054,50056,",MALE,BLACK,26.0,1.0,4.2,20-29
17555.0,"50061,50063,",MALE,BLACK,25.0,1.0,4.1,20-29
17556.0,"50070,",MALE,BLACK,29.0,0.0,"4.2, 3.3, 5.2",20-29
17557.0,"50072,50074,50076,",MALE,HISPANIC,24.0,0.0,"4.2, 3.3",20-29
17558.0,"50073,50080,",MALE,HISPANIC,24.0,0.0,"4.2, 4.1, 3.3",20-29
17559.0,"50077,",MALE,BLACK,31.0,0.0,2.0,30-39
17560.0,"50078,",MALE,BLACK,19.0,1.0,"4.2, 4.1, 3.3, 5.2",<20
17561.0,"50082,50084,",MALE,BLACK,35.0,0.0,4.2,30-39
17562.0,"50088,50089,",MALE,WHITE,37.0,0.0,5.3,30-39
17563.0,"50090,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
17564.0,"50091,50093,50095,50096,50097,50103,50104,",MALE,BLACK,42.0,0.0,"2.0, 4.2",40-49
17565.0,"50092,50106,",MALE,BLACK,19.0,0.0,4.2,<20
17566.0,"50094,",FEMALE,BLACK,25.0,0.0,4.2,20-29
40287.0,"50098,",FEMALE,HISPANIC,21.0,0.0,"2.0, 3.3",20-29
40288.0,"50100,",FEMALE,HISPANIC,20.0,0.0,"4.2, 3.3, 5.1",20-29
17567.0,"50102,",MALE,HISPANIC,23.0,0.0,"4.1, 3.3",20-29
17568.0,"50107,",MALE,BLACK,26.0,0.0,4.2,20-29
17569.0,"50108,",MALE,HISPANIC,30.0,0.0,"4.2, 3.3",30-39
40289.0,"50110,",MALE,HISPANIC,22.0,1.0,"4.2, 3.3",20-29
40290.0,"50113,",MALE,HISPANIC,23.0,0.0,4.2,20-29
17570.0,"50114,",MALE,HISPANIC,43.0,0.0,3.3,40-49
17571.0,"50116,",MALE,BLACK,39.0,0.0,"4.2, 3.3",30-39
17572.0,"50118,",MALE,BLACK,38.0,0.0,"4.2, 3.3, 5.1",30-39
17573.0,"50120,",MALE,BLACK,21.0,0.0,4.2,20-29
17574.0,"50122,",MALE,WHITE,28.0,1.0,"4.2, 3.3, 5.2, 5.1",20-29
17575.0,"50126,",MALE,BLACK,93.0,0.0,5.3,70+
17576.0,"50127,",MALE,WHITE,34.0,0.0,"4.2, 5.2, 5.1",30-39
17577.0,"50132,",FEMALE,BLACK,36.0,1.0,5.1,30-39
40291.0,"50133,",MALE,HISPANIC,54.0,0.0,4.2,50-59
40292.0,"50134,",MALE,HISPANIC,54.0,1.0,"4.2, 3.3",50-59
17578.0,"50136,50137,",MALE,BLACK,30.0,0.0,"4.2, 3.3",30-39
17579.0,"50138,50140,",MALE,WHITE,43.0,0.0,"2.0, 4.2, 5.1",40-49
17580.0,"50143,",MALE,HISPANIC,39.0,0.0,"4.2, 3.3",30-39
17581.0,"50144,",MALE,HISPANIC,21.0,0.0,"4.2, 5.1",20-29
17582.0,"50146,50148,",MALE,BLACK,32.0,0.0,3.3,30-39
17583.0,"50150,",MALE,BLACK,29.0,0.0,"4.2, 5.2, 5.1",20-29
17584.0,"50152,",MALE,BLACK,49.0,0.0,"4.2, 3.3",40-49
17585.0,"50156,",MALE,BLACK,19.0,0.0,"4.2, 3.3, 5.1",<20
17586.0,"50158,",MALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
40293.0,"50160,50161,",MALE,BLACK,18.0,0.0,4.2,<20
40294.0,"50162,",MALE,BLACK,24.0,0.0,2.0,20-29
17587.0,"50163,",MALE,WHITE,26.0,1.0,4.2,20-29
17588.0,"50164,50166,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
17589.0,"50168,50169,",MALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
17590.0,"50170,",FEMALE,WHITE,31.0,0.0,4.2,30-39
17591.0,"50172,50173,",MALE,HISPANIC,21.0,0.0,"2.0, 3.3",20-29
40295.0,"50174,50177,",FEMALE,BLACK,38.0,0.0,,30-39
17592.0,"50175,50176,",MALE,BLACK,46.0,0.0,"4.2, 3.3, 5.1",40-49
40296.0,"50178,",MALE,BLACK,24.0,0.0,,20-29
17593.0,"50180,",MALE,HISPANIC,18.0,0.0,"4.2, 4.1, 3.3",<20
17594.0,"50184,50185,",MALE,WHITE,39.0,1.0,"4.2, 4.1",30-39
17595.0,"50186,50187,",MALE,WHITE,58.0,0.0,"2.0, 4.2, 3.3",50-59
17596.0,"50190,",MALE,BLACK,23.0,0.0,"2.0, 5.1",20-29
17597.0,"50194,",MALE,BLACK,48.0,0.0,,40-49
40299.0,"50200,",MALE,BLACK,25.0,1.0,"2.0, 4.2, 3.3, 5.3",20-29
17598.0,"50202,50206,",MALE,WHITE,26.0,0.0,"2.0, 4.2, 3.3",20-29
17599.0,"50204,50212,",MALE,BLACK,43.0,0.0,2.0,40-49
17600.0,"50208,50210,",MALE,BLACK,44.0,0.0,,40-49
40298.0,"50213,",MALE,BLACK,19.0,0.0,4.2,<20
17601.0,"50214,",MALE,BLACK,45.0,0.0,"2.0, 4.2, 3.3",40-49
17602.0,"50215,50216,",MALE,BLACK,47.0,0.0,"2.0, 4.2, 5.1",40-49
17603.0,"50217,50218,",MALE,WHITE,31.0,0.0,5.3,30-39
40300.0,"50219,",MALE,BLACK,24.0,1.0,"2.0, 5.3, 4.2, 3.3",20-29
17604.0,"50220,50221,",MALE,BLACK,23.0,0.0,"4.2, 5.1",20-29
17605.0,"50226,50229,50232,",MALE,BLACK,31.0,0.0,4.2,30-39
17606.0,"50228,50230,",MALE,BLACK,39.0,0.0,"4.2, 3.3",30-39
17607.0,"50234,",MALE,HISPANIC,23.0,0.0,"4.2, 3.3",20-29
17608.0,"50236,",MALE,BLACK,35.0,0.0,2.0,30-39
17609.0,"50240,50241,",MALE,ASIAN/PACIFIC ISLANDER,24.0,0.0,2.0,20-29
17610.0,"50242,",FEMALE,BLACK,18.0,1.0,"4.2, 3.3",<20
40090.0,"50244,",MALE,HISPANIC,25.0,0.0,"4.2, 3.3",20-29
17611.0,"50245,",MALE,BLACK,19.0,0.0,"3.1, 2.0",<20
17612.0,"50248,",MALE,BLACK,19.0,0.0,3.3,<20
17613.0,"50249,50250,50252,",MALE,BLACK,30.0,0.0,5.3,30-39
17614.0,"50254,",MALE,BLACK,27.0,0.0,4.2,20-29
17615.0,"50256,",MALE,BLACK,43.0,0.0,"4.2, 3.3",40-49
17616.0,"50257,",MALE,BLACK,34.0,0.0,4.1,30-39
17617.0,"50258,",MALE,BLACK,26.0,1.0,"4.2, 5.1",20-29
17618.0,"50260,50262,",MALE,BLACK,23.0,0.0,4.2,20-29
17619.0,"50261,50264,",MALE,BLACK,29.0,1.0,"3.3, 5.1",20-29
40302.0,"50272,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
40301.0,"50274,",MALE,ASIAN/PACIFIC ISLANDER,22.0,0.0,4.2,20-29
17620.0,"50276,",MALE,BLACK,29.0,1.0,4.2,20-29
17621.0,"50278,",MALE,WHITE,20.0,0.0,"4.2, 3.3",20-29
17622.0,"50280,",MALE,BLACK,54.0,0.0,2.0,50-59
17623.0,"50281,",MALE,BLACK,25.0,0.0,,20-29
17624.0,"50282,",MALE,HISPANIC,40.0,0.0,4.2,40-49
17625.0,"50289,",MALE,BLACK,32.0,1.0,"2.0, 4.2, 3.3, 5.1",30-39
17626.0,"50291,",MALE,HISPANIC,34.0,0.0,"4.2, 5.1",30-39
17627.0,"50294,",MALE,BLACK,22.0,1.0,4.2,20-29
17628.0,"50298,50300,",FEMALE,BLACK,46.0,0.0,"2.0, 5.3, 4.2, 5.2",40-49
17629.0,"50301,50304,",MALE,WHITE,38.0,0.0,"4.2, 3.3",30-39
17630.0,"50305,",MALE,BLACK,31.0,0.0,4.2,30-39
17631.0,"50306,50307,",MALE,BLACK,25.0,0.0,2.0,20-29
17632.0,"50308,",MALE,BLACK,26.0,0.0,4.2,20-29
17633.0,"50309,50310,50312,50313,",MALE,BLACK,21.0,0.0,4.2,20-29
17634.0,"50311,",MALE,BLACK,32.0,0.0,"4.2, 3.3, 5.1",30-39
17635.0,"50314,",MALE,HISPANIC,24.0,0.0,4.2,20-29
17636.0,"50317,",MALE,BLACK,42.0,0.0,2.0,40-49
17637.0,"50318,50320,",MALE,WHITE,38.0,0.0,"2.0, 3.3",30-39
40305.0,"50319,",MALE,BLACK,35.0,0.0,3.3,30-39
40304.0,"50321,",MALE,BLACK,36.0,0.0,"4.2, 3.3, 5.1",30-39
17638.0,"50323,50324,",MALE,BLACK,35.0,0.0,"4.2, 3.3",30-39
17639.0,"50327,50330,",MALE,HISPANIC,34.0,1.0,"4.2, 3.3, 5.1",30-39
40306.0,"50332,",MALE,WHITE,38.0,1.0,4.2,30-39
17640.0,"50334,",MALE,WHITE,20.0,0.0,"4.2, 4.1",20-29
40308.0,"50336,50337,",MALE,BLACK,37.0,0.0,3.3,30-39
40309.0,"50338,50340,",MALE,BLACK,18.0,0.0,4.2,<20
17641.0,"50342,50343,50346,50348,",MALE,BLACK,29.0,0.0,"4.2, 5.1",20-29
17642.0,"50350,",MALE,HISPANIC,36.0,0.0,"4.2, 4.1",30-39
17643.0,"50354,",MALE,BLACK,28.0,1.0,"4.2, 4.1",20-29
17644.0,"50356,50358,",MALE,WHITE,35.0,0.0,"3.3, 5.2, 2.0, 4.2, 5.1",30-39
